REGION,DOW,HR,LD,LM,HH,SBUS
57,sat,2,0.021701,0.009319,0.030316,0
57,sat,3,0.021597,0.009811,0.032399,0
57,sat,4,0.023664,0.014092,0.040165,0
57,sat,5,0.027802,0.020823,0.046196,0
57,sat,6,0.035107,0.035380,0.053008,0
57,sat,7,0.039681,0.048442,0.054288,0
57,sat,8,0.045631,0.058900,0.056978,0
57,sat,9,0.050424,0.068437,0.060188,0
57,sat,10,0.052928,0.069912,0.059310,0
57,sat,11,0.057140,0.072627,0.058984,0
57,sat,12,0.058936,0.074458,0.056489,0
57,sat,13,0.060510,0.070158,0.051348,0
57,sat,14,0.060740,0.068446,0.047693,0
57,sat,15,0.060778,0.061104,0.044829,0
57,sat,16,0.058887,0.059446,0.040621,0
57,sat,17,0.056618,0.052860,0.035989,0
57,sat,18,0.052446,0.045536,0.033115,0
57,sat,19,0.044599,0.036373,0.029199,0
57,sat,20,0.041180,0.031408,0.028722,0
57,sat,21,0.035082,0.027072,0.024427,0
57,sat,22,0.028682,0.023201,0.023407,0
57,sat,23,0.022524,0.019067,0.021067,0
57,holi,0,0.020230,0.009826,0.020113,0
57,holi,1,0.021292,0.007519,0.019646,0
57,holi,2,0.018950,0.006195,0.018350,0
57,holi,3,0.020968,0.008374,0.022704,0
57,holi,4,0.022147,0.011920,0.028251,0
57,holi,5,0.027245,0.022515,0.036545,0
57,holi,6,0.030767,0.033837,0.041573,0
57,holi,7,0.041988,0.060283,0.045046,0
57,holi,8,0.047676,0.073442,0.050748,0
57,holi,9,0.050584,0.075279,0.058835,0
57,holi,10,0.052617,0.070536,0.058368,0
57,holi,11,0.057061,0.075535,0.065936,0
57,holi,12,0.058768,0.078669,0.069565,0
57,holi,13,0.060999,0.071818,0.055569,0
57,holi,14,0.059518,0.073100,0.059716,0
57,holi,15,0.064025,0.072203,0.055362,0
57,holi,16,0.059833,0.061479,0.049659,0
57,holi,17,0.058819,0.047039,0.036960,0
57,holi,18,0.052769,0.038195,0.036130,0
57,holi,19,0.049357,0.028710,0.035612,0
57,holi,20,0.039697,0.023840,0.032450,0
57,holi,21,0.035833,0.019567,0.037633,0
57,holi,22,0.028064,0.016790,0.033849,0
57,holi,23,0.020793,0.013330,0.031380,0
58,sun,0,0.014466,0.035930,0.047850,0
58,sun,1,0.008626,0.026362,0.042060,0
58,sun,2,0.005678,0.021309,0.038334,0
58,sun,3,0.003788,0.017923,0.036430,0
58,sun,4,0.004215,0.017686,0.035258,0
58,sun,5,0.007861,0.021150,0.036282,0
58,sun,6,0.014105,0.026557,0.038142,0
58,sun,7,0.021878,0.033941,0.040582,0
58,sun,8,0.033502,0.044369,0.043587,0
58,sun,9,0.048595,0.057119,0.047166,0
58,sun,10,0.064671,0.070059,0.050008,0
58,sun,11,0.073576,0.075880,0.050756,0
58,sun,12,0.078464,0.076646,0.050704,0
58,sun,13,0.080048,0.074204,0.049151,0
58,sun,14,0.078635,0.067932,0.046925,0
58,sun,15,0.077183,0.062014,0.044991,0
58,sun,16,0.075194,0.057277,0.042849,0
58,sun,17,0.069843,0.049706,0.040879,0
58,sun,18,0.061847,0.040117,0.038034,0
58,sun,19,0.054514,0.033683,0.037148,0
58,sun,20,0.046409,0.028418,0.035663,0
58,sun,21,0.036674,0.023643,0.035569,0
58,sun,22,0.025510,0.019753,0.035054,0
58,sun,23,0.014716,0.018323,0.036577,0
58,mon,0,0.006016,0.015147,0.027291,0
58,mon,1,0.002670,0.012347,0.026017,0
58,mon,2,0.001832,0.011680,0.026052,0
58,mon,3,0.002743,0.013061,0.027522,0
58,mon,4,0.007887,0.018661,0.031619,0
58,mon,5,0.023608,0.034409,0.038656,0
58,mon,6,0.049057,0.055226,0.045400,0.166666
58,mon,7,0.075348,0.072330,0.049797,0.166668
58,mon,8,0.070754,0.071102,0.052045,0.166666
58,mon,9,0.056767,0.063997,0.052011,0
58,mon,10,0.052878,0.061516,0.053055,0
58,mon,11,0.055856,0.063297,0.053643,0
58,mon,12,0.057884,0.064218,0.054326,0
58,mon,13,0.057772,0.061472,0.053036,0
58,mon,14,0.063218,0.063319,0.052792,0
58,mon,15,0.071813,0.064994,0.051746,0.166666
58,mon,16,0.078261,0.063906,0.050201,0.166668
58,mon,17,0.080284,0.060107,0.048545,0.166666
58,mon,18,0.062648,0.046224,0.043458,0
58,mon,19,0.041560,0.028877,0.037793,0
58,mon,20,0.030817,0.020290,0.033439,0
58,mon,21,0.025112,0.015287,0.031520,0
58,mon,22,0.015842,0.010279,0.029714,0
58,mon,23,0.009375,0.008254,0.030321,0
58,tuth,0,0.004781,0.014518,0.032176,0
58,tuth,1,0.002003,0.012109,0.030429,0
58,tuth,2,0.001406,0.011808,0.030235,0
58,tuth,3,0.002268,0.013074,0.031227,0
58,tuth,4,0.006953,0.018688,0.035003,0
58,tuth,5,0.022273,0.034134,0.042554,0
58,tuth,6,0.048683,0.055321,0.048512,0.166666
58,tuth,7,0.075148,0.071873,0.051969,0.166668
58,tuth,8,0.071103,0.070804,0.053656,0.166666
58,tuth,9,0.056765,0.064369,0.053209,0
58,tuth,10,0.052092,0.061278,0.053002,0
58,tuth,11,0.054223,0.062452,0.053011,0
58,tuth,12,0.056138,0.063064,0.052769,0
58,tuth,13,0.056725,0.061411,0.051225,0
58,tuth,14,0.062583,0.062928,0.050207,0
58,tuth,15,0.071037,0.064941,0.048729,0.166666
58,tuth,16,0.077570,0.063459,0.046441,0.166668
58,tuth,17,0.079113,0.059865,0.043784,0.166666
58,tuth,18,0.065465,0.047218,0.039922,0
58,tuth,19,0.044294,0.030638,0.034297,0
58,tuth,20,0.033681,0.021033,0.030460,0
58,tuth,21,0.027749,0.016202,0.029023,0
58,tuth,22,0.017653,0.010773,0.028221,0
58,tuth,23,0.010294,0.008042,0.029938,0
58,fri,0,0.005812,0.015655,0.033047,0
58,fri,1,0.002818,0.013147,0.031465,0
58,fri,2,0.002042,0.012420,0.031312,0
58,fri,3,0.002597,0.013852,0.032265,0
58,fri,4,0.006558,0.018572,0.035551,0
58,fri,5,0.019596,0.032393,0.042148,0
58,fri,6,0.042655,0.052433,0.048761,0.166666
58,fri,7,0.066538,0.067518,0.052047,0.166668
58,fri,8,0.064337,0.068560,0.053732,0.166666
58,fri,9,0.053528,0.061860,0.053105,0
58,fri,10,0.052907,0.061454,0.053589,0
58,fri,11,0.056553,0.063544,0.054055,0
58,fri,12,0.058963,0.064187,0.053313,0
58,fri,13,0.060857,0.064598,0.052324,0
58,fri,14,0.065226,0.064876,0.050495,0
58,fri,15,0.071126,0.065260,0.048942,0.166666
58,fri,16,0.074519,0.063215,0.046238,0.166668
58,fri,17,0.074443,0.058706,0.043429,0.166666
58,fri,18,0.063539,0.046172,0.039727,0
58,fri,19,0.047790,0.032276,0.034321,0
58,fri,20,0.036696,0.021596,0.029221,0
58,fri,21,0.031564,0.016659,0.027264,0
58,fri,22,0.023723,0.012342,0.026564,0
58,fri,23,0.015614,0.008704,0.027087,0
58,sat,0,0.010892,0.024139,0.042856,0
58,sat,1,0.006099,0.018085,0.039649,0
58,sat,2,0.004326,0.015961,0.037739,0
58,sat,3,0.003458,0.015132,0.037362,0
58,sat,4,0.005207,0.017189,0.037996,0
58,sat,5,0.010866,0.022731,0.040668,0
58,sat,6,0.021174,0.033329,0.044766,0
58,sat,7,0.033920,0.045880,0.049809,0
58,sat,8,0.046475,0.057266,0.053075,0
58,sat,9,0.056660,0.065171,0.055061,0
58,sat,10,0.064604,0.070835,0.056256,0
58,sat,11,0.070358,0.075621,0.056159,0
58,sat,12,0.072317,0.074310,0.054421,0
58,sat,13,0.072291,0.071088,0.052668,0
58,sat,14,0.072305,0.068052,0.050259,0
58,sat,15,0.072181,0.063011,0.047427,0
58,sat,16,0.071804,0.058576,0.043932,0
58,sat,17,0.067557,0.050803,0.039745,0
58,sat,18,0.059155,0.041337,0.034847,0
58,sat,19,0.048056,0.030960,0.030249,0
58,sat,20,0.040371,0.024460,0.026563,0
58,sat,21,0.036869,0.021597,0.024404,0
58,sat,22,0.031201,0.018863,0.022558,0
58,sat,23,0.021852,0.015606,0.021530,0
58,holi,0,0.008950,0.019473,0.032166,0
58,holi,1,0.004621,0.015782,0.030125,0
58,holi,2,0.002910,0.014158,0.029367,0
58,holi,3,0.002844,0.014655,0.030522,0
58,holi,4,0.006569,0.018466,0.032116,0
58,holi,5,0.016491,0.028636,0.037632,0
58,holi,6,0.031350,0.042181,0.042577,0
58,holi,7,0.047032,0.056389,0.047232,0
58,holi,8,0.050644,0.058950,0.048507,0
58,holi,9,0.052407,0.060658,0.051498,0
58,holi,10,0.058737,0.065577,0.052807,0
58,holi,11,0.065557,0.068716,0.053667,0
58,holi,12,0.068451,0.072093,0.054735,0
58,holi,13,0.069689,0.069810,0.053106,0
58,holi,14,0.071202,0.068241,0.052681,0
58,holi,15,0.072925,0.063808,0.050256,0
58,holi,16,0.072748,0.060723,0.048817,0
58,holi,17,0.071401,0.056086,0.045858,0
58,holi,18,0.060580,0.044640,0.041458,0
58,holi,19,0.048916,0.031909,0.036075,0
58,holi,20,0.040731,0.023890,0.033280,0
58,holi,21,0.034160,0.019347,0.032158,0
58,holi,22,0.025469,0.014283,0.031139,0
58,holi,23,0.015615,0.011530,0.032222,0
59,sun,0,0.025462,0.042635,0.050631,0
59,sun,1,0.017540,0.032781,0.043904,0
59,sun,2,0.013573,0.027968,0.039556,0
59,sun,3,0.008995,0.022431,0.035394,0
59,sun,4,0.008290,0.021219,0.033984,0
59,sun,5,0.011831,0.023875,0.034900,0
59,sun,6,0.018250,0.028556,0.036831,0
59,sun,7,0.025429,0.033801,0.039009,0
59,sun,8,0.034775,0.040402,0.041715,0
59,sun,9,0.047136,0.049773,0.044879,0
59,sun,10,0.056867,0.056496,0.046943,0
59,sun,11,0.061710,0.058753,0.047084,0
59,sun,12,0.065051,0.059815,0.046788,0
59,sun,13,0.067552,0.059847,0.045675,0
59,sun,14,0.067724,0.057990,0.044289,0
59,sun,15,0.066886,0.055332,0.043138,0
59,sun,16,0.065426,0.052258,0.041529,0
59,sun,17,0.063417,0.049059,0.040357,0
59,sun,18,0.059446,0.044916,0.039600,0
59,sun,19,0.055737,0.041901,0.039456,0
59,sun,20,0.052138,0.040044,0.039976,0
59,sun,21,0.046521,0.037890,0.040620,0
59,sun,22,0.036364,0.033613,0.041509,0
59,sun,23,0.023879,0.028646,0.042232,0
59,mon,0,0.011905,0.018340,0.024620,0
59,mon,1,0.006885,0.015176,0.022942,0
59,mon,2,0.005565,0.014726,0.022928,0
59,mon,3,0.006969,0.016557,0.024487,0
59,mon,4,0.015763,0.024233,0.029503,0
59,mon,5,0.037644,0.041598,0.038019,0
59,mon,6,0.054111,0.055635,0.044468,0.166666
59,mon,7,0.061392,0.062119,0.048541,0.166668
59,mon,8,0.059182,0.061338,0.049431,0.166666
59,mon,9,0.054071,0.058153,0.049476,0
59,mon,10,0.052298,0.056962,0.050064,0
59,mon,11,0.052453,0.057667,0.051455,0
59,mon,12,0.053641,0.058157,0.051722,0
59,mon,13,0.055288,0.058343,0.051939,0
59,mon,14,0.059344,0.059882,0.052300,0
59,mon,15,0.062046,0.059641,0.051904,0.166666
59,mon,16,0.063373,0.057894,0.051330,0.166668
59,mon,17,0.064050,0.054708,0.050198,0.166666
59,mon,18,0.058608,0.046622,0.046910,0
59,mon,19,0.048557,0.035935,0.042026,0
59,mon,20,0.038975,0.027589,0.038489,0
59,mon,21,0.033737,0.023250,0.036952,0
59,mon,22,0.026754,0.019520,0.035631,0
59,mon,23,0.017390,0.015953,0.034663,0
59,tuth,0,0.010631,0.018841,0.029485,0
59,tuth,1,0.006365,0.015994,0.027554,0
59,tuth,2,0.005403,0.015703,0.027315,0
59,tuth,3,0.006710,0.017320,0.028345,0
59,tuth,4,0.015004,0.024742,0.033184,0
59,tuth,5,0.037120,0.042210,0.041487,0
59,tuth,6,0.054120,0.056348,0.047389,0.166666
59,tuth,7,0.061096,0.062402,0.050884,0.166668
59,tuth,8,0.058849,0.061732,0.051170,0.166666
59,tuth,9,0.053990,0.058471,0.050479,0
59,tuth,10,0.051868,0.057214,0.050533,0
59,tuth,11,0.051934,0.057333,0.050908,0
59,tuth,12,0.053008,0.057486,0.050595,0
59,tuth,13,0.054753,0.057848,0.050243,0
59,tuth,14,0.058511,0.058874,0.049983,0
59,tuth,15,0.060445,0.058060,0.049104,0.166666
59,tuth,16,0.061673,0.056161,0.047864,0.166668
59,tuth,17,0.062185,0.052930,0.046445,0.166666
59,tuth,18,0.058413,0.045677,0.043311,0
59,tuth,19,0.050580,0.036395,0.038947,0
59,tuth,20,0.041755,0.028218,0.035560,0
59,tuth,21,0.036735,0.023860,0.034119,0
59,tuth,22,0.029542,0.020013,0.032823,0
59,tuth,23,0.019313,0.016167,0.032276,0
59,fri,0,0.012180,0.020532,0.032373,0
59,fri,1,0.007671,0.017415,0.030390,0
59,fri,2,0.006628,0.017020,0.030131,0
59,fri,3,0.007252,0.018063,0.030762,0
59,fri,4,0.014222,0.024632,0.035360,0
59,fri,5,0.033247,0.040312,0.043723,0
59,fri,6,0.049479,0.053864,0.049910,0.166666
59,fri,7,0.057333,0.060379,0.053484,0.166668
59,fri,8,0.055955,0.060105,0.053824,0.166666
59,fri,9,0.052194,0.057971,0.053642,0
59,fri,10,0.051667,0.057775,0.054046,0
59,fri,11,0.052812,0.058747,0.054415,0
59,fri,12,0.054259,0.059231,0.053658,0
59,fri,13,0.055647,0.059187,0.052351,0
59,fri,14,0.057473,0.058950,0.051112,0
59,fri,15,0.058121,0.057129,0.048909,0.166666
59,fri,16,0.058753,0.054696,0.046415,0.166668
59,fri,17,0.059267,0.051104,0.043636,0.166666
59,fri,18,0.056638,0.044570,0.039531,0
59,fri,19,0.051412,0.036628,0.034645,0
59,fri,20,0.044768,0.029283,0.030188,0
59,fri,21,0.040107,0.024335,0.027311,0
59,fri,22,0.035702,0.021046,0.025766,0
59,fri,23,0.027213,0.017027,0.024418,0
59,sat,0,0.019622,0.030799,0.045641,0
59,sat,1,0.013363,0.024666,0.040944,0
59,sat,2,0.011042,0.022604,0.039083,0
59,sat,3,0.008483,0.020231,0.037085,0
59,sat,4,0.010153,0.021884,0.038030,0
59,sat,5,0.016862,0.027863,0.041576,0
59,sat,6,0.026569,0.036299,0.046306,0
59,sat,7,0.037495,0.045570,0.050810,0
59,sat,8,0.046419,0.052455,0.053643,0
59,sat,9,0.052855,0.057349,0.055508,0
59,sat,10,0.056783,0.059892,0.056153,0
59,sat,11,0.059837,0.062020,0.055855,0
59,sat,12,0.061582,0.062048,0.053793,0
59,sat,13,0.061947,0.060454,0.051480,0
59,sat,14,0.062236,0.058322,0.048332,0
59,sat,15,0.061883,0.055694,0.045197,0
59,sat,16,0.061570,0.053134,0.042092,0
59,sat,17,0.060211,0.049399,0.038290,0
59,sat,18,0.056582,0.043908,0.034247,0
59,sat,19,0.050559,0.037146,0.029482,0
59,sat,20,0.045572,0.032513,0.026154,0
59,sat,21,0.043438,0.030395,0.024369,0
59,sat,22,0.041504,0.029496,0.023520,0
59,sat,23,0.033433,0.025860,0.022410,0
59,holi,0,0.017048,0.024094,0.030581,0
59,holi,1,0.011151,0.020387,0.028463,0
59,holi,2,0.008506,0.018866,0.027489,0
59,holi,3,0.007425,0.018738,0.027618,0
59,holi,4,0.011725,0.022815,0.030253,0
59,holi,5,0.023659,0.032917,0.035600,0
59,holi,6,0.033873,0.041355,0.039956,0
59,holi,7,0.041508,0.047370,0.042825,0
59,holi,8,0.044631,0.050277,0.044892,0
59,holi,9,0.048497,0.053316,0.047135,0
59,holi,10,0.053572,0.057813,0.049640,0
59,holi,11,0.057826,0.061102,0.051440,0
59,holi,12,0.060731,0.063105,0.052582,0
59,holi,13,0.062714,0.063913,0.052724,0
59,holi,14,0.064317,0.063537,0.052603,0
59,holi,15,0.064964,0.061380,0.051481,0
59,holi,16,0.063936,0.057497,0.049703,0
59,holi,17,0.062656,0.053269,0.048189,0
59,holi,18,0.058383,0.045856,0.044912,0
59,holi,19,0.052373,0.038005,0.041754,0
59,holi,20,0.046829,0.031859,0.038983,0
59,holi,21,0.042280,0.027865,0.037737,0
59,holi,22,0.036500,0.024615,0.037142,0
59,holi,23,0.024895,0.020048,0.036296,0
60,sun,0,0.022586,0.045353,0.061448,0
60,sun,1,0.014978,0.032444,0.048864,0
60,sun,2,0.010734,0.024923,0.040634,0
60,sun,3,0.007306,0.018842,0.033929,0
60,sun,4,0.007189,0.017651,0.031417,0
60,sun,5,0.011039,0.021564,0.033642,0
60,sun,6,0.018150,0.028909,0.037947,0
60,sun,7,0.026028,0.036330,0.041104,0
60,sun,8,0.036759,0.046248,0.046043,0
60,sun,9,0.049637,0.057831,0.050608,0
60,sun,10,0.059454,0.065096,0.052478,0
60,sun,11,0.064667,0.067304,0.051574,0
60,sun,12,0.067618,0.066295,0.049150,0
60,sun,13,0.068696,0.063589,0.046168,0
60,sun,14,0.068357,0.059147,0.042736,0
60,sun,15,0.067793,0.055076,0.039938,0
60,sun,16,0.066828,0.051218,0.038031,0
60,sun,17,0.064358,0.046540,0.036003,0
60,sun,18,0.059964,0.041199,0.033995,0
60,sun,19,0.055348,0.036430,0.032967,0
60,sun,20,0.051526,0.034111,0.034402,0
60,sun,21,0.045025,0.031619,0.036172,0
60,sun,22,0.034191,0.027870,0.038367,0
60,sun,23,0.021771,0.024411,0.042384,0
60,mon,0,0.010175,0.016214,0.023732,0
60,mon,1,0.005823,0.012438,0.021171,0
60,mon,2,0.004602,0.011685,0.020761,0
60,mon,3,0.005914,0.013368,0.022268,0
60,mon,4,0.014586,0.022069,0.029303,0
60,mon,5,0.034070,0.040792,0.042557,0
60,mon,6,0.054293,0.060376,0.054280,0.166666
60,mon,7,0.065757,0.073004,0.060458,0.166668
60,mon,8,0.063950,0.072681,0.060647,0.166666
60,mon,9,0.056418,0.065288,0.057748,0
60,mon,10,0.052150,0.060836,0.055353,0
60,mon,11,0.052085,0.060287,0.054589,0
60,mon,12,0.053139,0.059886,0.054066,0
60,mon,13,0.054818,0.059451,0.053403,0
60,mon,14,0.059580,0.060831,0.053707,0
60,mon,15,0.063785,0.061086,0.053350,0.166666
60,mon,16,0.066660,0.059587,0.051676,0.166668
60,mon,17,0.068219,0.056566,0.049551,0.166666
60,mon,18,0.059919,0.043700,0.042169,0
60,mon,19,0.046681,0.029473,0.033748,0
60,mon,20,0.036628,0.020495,0.028041,0
60,mon,21,0.032055,0.016745,0.026282,0
60,mon,22,0.023902,0.012862,0.025083,0
60,mon,23,0.014796,0.010281,0.026056,0
60,tuth,0,0.008657,0.015407,0.026379,0
60,tuth,1,0.005176,0.012374,0.023834,0
60,tuth,2,0.004240,0.011775,0.023267,0
60,tuth,3,0.005456,0.013370,0.024641,0
60,tuth,4,0.013441,0.021701,0.031285,0
60,tuth,5,0.032707,0.040333,0.044543,0
60,tuth,6,0.053772,0.060635,0.056519,0.166666
60,tuth,7,0.065182,0.073020,0.062003,0.166668
60,tuth,8,0.063357,0.072504,0.061737,0.166666
60,tuth,9,0.056521,0.066022,0.058672,0
60,tuth,10,0.051839,0.061425,0.055737,0
60,tuth,11,0.051753,0.060522,0.054431,0
60,tuth,12,0.052535,0.059731,0.053203,0
60,tuth,13,0.054740,0.059773,0.052336,0
60,tuth,14,0.059422,0.060960,0.052074,0
60,tuth,15,0.062942,0.060628,0.050701,0.166666
60,tuth,16,0.065373,0.058713,0.048746,0.166668
60,tuth,17,0.066204,0.055361,0.046313,0.166666
60,tuth,18,0.060023,0.043543,0.039516,0
60,tuth,19,0.049192,0.030395,0.032063,0
60,tuth,20,0.039672,0.021467,0.026938,0
60,tuth,21,0.035258,0.017449,0.025293,0
60,tuth,22,0.026335,0.013075,0.024337,0
60,tuth,23,0.016203,0.009818,0.025431,0
60,fri,0,0.009765,0.016977,0.028719,0
60,fri,1,0.006197,0.013823,0.026060,0
60,fri,2,0.005188,0.013033,0.025332,0
60,fri,3,0.005815,0.014188,0.026321,0
60,fri,4,0.012626,0.021458,0.032342,0
60,fri,5,0.029364,0.038175,0.044964,0
60,fri,6,0.048494,0.056974,0.056826,0.166666
60,fri,7,0.060521,0.069576,0.062708,0.166668
60,fri,8,0.059235,0.069531,0.062690,0.166666
60,fri,9,0.053841,0.064137,0.059650,0
60,fri,10,0.051719,0.061732,0.057750,0
60,fri,11,0.053511,0.062417,0.057092,0
60,fri,12,0.055094,0.062351,0.056015,0
60,fri,13,0.057093,0.062268,0.054741,0
60,fri,14,0.059975,0.062309,0.053340,0
60,fri,15,0.061452,0.060365,0.050799,0.166666
60,fri,16,0.062746,0.057452,0.047741,0.166668
60,fri,17,0.062778,0.052680,0.043809,0.166666
60,fri,18,0.057501,0.041624,0.036331,0
60,fri,19,0.050230,0.031323,0.029526,0
60,fri,20,0.042134,0.022611,0.024130,0
60,fri,21,0.038053,0.018187,0.021532,0
60,fri,22,0.032985,0.015150,0.020671,0
60,fri,23,0.023682,0.011658,0.020909,0
60,sat,0,0.017046,0.029535,0.049011,0
60,sat,1,0.011181,0.022036,0.041296,0
60,sat,2,0.008570,0.018546,0.037151,0
60,sat,3,0.006738,0.015890,0.033883,0
60,sat,4,0.008763,0.018098,0.035512,0
60,sat,5,0.015435,0.025585,0.041737,0
60,sat,6,0.025713,0.036927,0.050210,0
60,sat,7,0.037056,0.049069,0.057811,0
60,sat,8,0.048071,0.059698,0.063650,0
60,sat,9,0.054765,0.065412,0.065027,0
60,sat,10,0.059052,0.067992,0.063943,0
60,sat,11,0.062420,0.068985,0.061822,0
60,sat,12,0.063856,0.067542,0.057943,0
60,sat,13,0.063775,0.063953,0.053119,0
60,sat,14,0.063880,0.060602,0.048377,0
60,sat,15,0.063988,0.056960,0.043640,0
60,sat,16,0.064053,0.053296,0.039132,0
60,sat,17,0.062148,0.048112,0.033962,0
60,sat,18,0.057429,0.040969,0.028039,0
60,sat,19,0.049617,0.032473,0.022005,0
60,sat,20,0.044169,0.026905,0.018229,0
60,sat,21,0.042472,0.025640,0.017580,0
60,sat,22,0.039537,0.024625,0.018157,0
60,sat,23,0.030264,0.021149,0.018765,0
60,holi,0,0.014702,0.022523,0.030392,0
60,holi,1,0.009197,0.017546,0.027001,0
60,holi,2,0.006751,0.015453,0.025274,0
60,holi,3,0.005993,0.014969,0.025142,0
60,holi,4,0.010350,0.019401,0.028549,0
60,holi,5,0.022590,0.032038,0.037533,0
60,holi,6,0.037525,0.047074,0.046705,0
60,holi,7,0.046832,0.057314,0.052564,0
60,holi,8,0.047479,0.057935,0.053016,0
60,holi,9,0.050327,0.060074,0.054418,0
60,holi,10,0.054727,0.063626,0.056060,0
60,holi,11,0.059036,0.067324,0.057715,0
60,holi,12,0.061063,0.067917,0.057337,0
60,holi,13,0.062431,0.067072,0.056580,0
60,holi,14,0.064134,0.065645,0.054905,0
60,holi,15,0.064642,0.061942,0.052150,0
60,holi,16,0.064323,0.057331,0.048728,0
60,holi,17,0.063802,0.051425,0.045083,0
60,holi,18,0.058081,0.041885,0.039731,0
60,holi,19,0.051596,0.032149,0.034009,0
60,holi,20,0.045824,0.025423,0.030008,0
60,holi,21,0.041379,0.021475,0.028827,0
60,holi,22,0.034562,0.018057,0.028521,0
60,holi,23,0.022653,0.014400,0.029751,0
61,sun,0,0.021962,0.036380,0.050369,0
61,sun,1,0.015017,0.027640,0.043974,0
61,sun,2,0.011465,0.023004,0.039710,0
61,sun,3,0.009083,0.020103,0.036461,0
61,sun,4,0.009073,0.019641,0.035234,0
61,sun,5,0.012249,0.022592,0.036340,0
61,sun,6,0.018668,0.028600,0.039134,0
61,sun,7,0.025950,0.035008,0.041310,0
61,sun,8,0.036210,0.044867,0.044343,0
61,sun,9,0.048501,0.054376,0.046732,0
61,sun,10,0.057215,0.060533,0.047430,0
61,sun,11,0.063685,0.065215,0.047719,0
61,sun,12,0.067417,0.066299,0.046762,0
61,sun,13,0.069331,0.065066,0.045020,0
61,sun,14,0.069182,0.063090,0.043666,0
61,sun,15,0.067755,0.059626,0.041990,0
61,sun,16,0.066516,0.056255,0.040605,0
61,sun,17,0.064361,0.052413,0.040234,0
61,sun,18,0.060776,0.046921,0.039045,0
61,sun,19,0.057015,0.042055,0.039029,0
61,sun,20,0.052525,0.037292,0.039020,0
61,sun,21,0.043708,0.031023,0.039260,0
61,sun,22,0.031747,0.023593,0.038404,0
61,sun,23,0.020589,0.018408,0.038207,0
61,mon,0,0.011322,0.018388,0.027458,0
61,mon,1,0.007502,0.015544,0.025840,0
61,mon,2,0.006933,0.015806,0.026602,0
61,mon,3,0.010513,0.019701,0.029752,0
61,mon,4,0.023959,0.033300,0.037975,0
61,mon,5,0.039994,0.048613,0.044949,0
61,mon,6,0.052979,0.059303,0.048780,0.166666
61,mon,7,0.058914,0.064140,0.051256,0.166668
61,mon,8,0.055658,0.062072,0.051974,0.166666
61,mon,9,0.052729,0.059039,0.051311,0
61,mon,10,0.052069,0.057935,0.051295,0
61,mon,11,0.053041,0.058398,0.051659,0
61,mon,12,0.054942,0.058397,0.051405,0
61,mon,13,0.056870,0.059152,0.051381,0
61,mon,14,0.060952,0.060490,0.051166,0
61,mon,15,0.064632,0.061023,0.050335,0.166666
61,mon,16,0.066565,0.059330,0.048747,0.166668
61,mon,17,0.065976,0.054472,0.046651,0.166666
61,mon,18,0.056385,0.043100,0.042329,0
61,mon,19,0.043808,0.030826,0.037446,0
61,mon,20,0.035487,0.022903,0.033418,0
61,mon,21,0.030095,0.017025,0.030978,0
61,mon,22,0.022932,0.012345,0.029200,0
61,mon,23,0.015742,0.008700,0.028091,0
61,tuth,0,0.010020,0.017324,0.030245,0
61,tuth,1,0.006636,0.014945,0.028770,0
61,tuth,2,0.006401,0.015341,0.029334,0
61,tuth,3,0.009644,0.019174,0.032393,0
61,tuth,4,0.022312,0.031658,0.040176,0
61,tuth,5,0.039136,0.047802,0.047265,0
61,tuth,6,0.053046,0.059997,0.050955,0.166666
61,tuth,7,0.059138,0.064435,0.052916,0.166668
61,tuth,8,0.055910,0.062066,0.052792,0.166666
61,tuth,9,0.052485,0.059319,0.051986,0
61,tuth,10,0.050868,0.057574,0.051572,0
61,tuth,11,0.051488,0.057616,0.051398,0
61,tuth,12,0.053385,0.058149,0.051081,0
61,tuth,13,0.055893,0.058827,0.050528,0
61,tuth,14,0.060195,0.060709,0.049958,0
61,tuth,15,0.064270,0.061016,0.048325,0.166666
61,tuth,16,0.066302,0.059547,0.046514,0.166668
61,tuth,17,0.066127,0.055220,0.044222,0.166666
61,tuth,18,0.057908,0.044764,0.040223,0
61,tuth,19,0.045980,0.032186,0.035240,0
61,tuth,20,0.038492,0.024020,0.031683,0
61,tuth,21,0.032882,0.017804,0.029149,0
61,tuth,22,0.024708,0.012237,0.027140,0
61,tuth,23,0.016774,0.008269,0.026135,0
61,fri,0,0.010568,0.017759,0.031254,0
61,fri,1,0.007188,0.015329,0.029917,0
61,fri,2,0.006870,0.015502,0.030205,0
61,fri,3,0.009486,0.019133,0.033242,0
61,fri,4,0.019861,0.030059,0.040710,0
61,fri,5,0.034397,0.044733,0.047877,0
61,fri,6,0.046498,0.055312,0.051750,0.166666
61,fri,7,0.053159,0.060542,0.054295,0.166668
61,fri,8,0.051138,0.059357,0.053752,0.166666
61,fri,9,0.050020,0.057979,0.053147,0
61,fri,10,0.051183,0.058665,0.053462,0
61,fri,11,0.053469,0.059906,0.053184,0
61,fri,12,0.055417,0.060803,0.052777,0
61,fri,13,0.057745,0.061404,0.052014,0
61,fri,14,0.060650,0.062018,0.050163,0
61,fri,15,0.062232,0.060697,0.048211,0.166666
61,fri,16,0.062907,0.058450,0.046012,0.166668
61,fri,17,0.062075,0.053152,0.042905,0.166666
61,fri,18,0.057723,0.045248,0.038958,0
