year,month,sub_area,vehicle_class,hour,speed,process,cat_ncat,pollutant,emission_tons_day
2031,Summer,Alpine (GBV),T6 Instate Heavy,PMBW,PM10,5.62225737466e-05
2031,Summer,Alpine (GBV),T6 Instate Heavy,PMBW,PM2_5,2.40953887485e-05
2031,Summer,Alpine (GBV),T6 Instate Heavy,PMTW,PM,5.17623818444e-06
2031,Summer,Alpine (GBV),T6 Instate Heavy,PMTW,PM10,5.17623818444e-06
2031,Summer,Alpine (GBV),T6 Instate Heavy,PMTW,PM2_5,1.29405954611e-06
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,CO,0.000103561734221
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,CO2,0.48988847512
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,NOx,0.000497900136392
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,PM,1.38644982559e-06
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,PM10,1.37813112664e-06
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,PM2_5,1.31851378413e-06
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,ROG,1.96748087444e-05
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,SOx,4.67376506714e-06
2031,Summer,Alpine (GBV),T6 Instate Heavy,RUNEX,TOG,2.23982720837e-05
2031,Summer,Alpine (GBV),T6 Instate Heavy,STREX,NOx,0.000199960067538
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,CO,1.47156322335e-06
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,CO2,0.0114289298927
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,NOx,3.04581316491e-05
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,PM,1.92438509128e-09
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,PM10,1.91283878073e-09
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,PM2_5,1.83009022181e-09
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,ROG,2.55266247283e-07
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,SOx,1.09037334006e-07
2031,Summer,Alpine (GBV),T6 Instate Small,IDLEX,TOG,2.90601191336e-07
2031,Summer,Alpine (GBV),T6 Instate Small,PMBW,PM,0.000127954785537
2031,Summer,Alpine (GBV),T6 Instate Small,PMBW,PM10,0.000125395689826
2031,Summer,Alpine (GBV),T6 Instate Small,PMBW,PM2_5,5.37410099256e-05
2031,Summer,Alpine (GBV),T6 Instate Small,PMTW,PM,1.154479268e-05
2031,Summer,Alpine (GBV),T6 Instate Small,PMTW,PM10,1.154479268e-05
2031,Summer,Alpine (GBV),T6 Instate Small,PMTW,PM2_5,2.88619817001e-06
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,CO,0.000221172296424
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,CO2,1.11881292028
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,NOx,0.00104251778379
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,PM,2.91772008142e-06
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,PM10,2.90021376094e-06
2031,Summer,Alpine (GBV),T6 Instate Small,RUNEX,PM2_5,2.77475179743e-06
